gender,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32
1,-547.71814,-3.0178816,2.4370334,0.9218965,-14.097864,-10.26411,-5.013337,-1.495098,2.5099506,3.4158254,-5.916728,1.3168509,-1.7024926,-0.31454393,-1.8558897,-1.4502875,-5.118173,-1.1718512,-3.2001743,-2.256881,-1.8569332,-0.7017331,-1.6406966,0.8784381,-4.0992007,1.6833619,-3.5458179,2.0375202,-3.3049402,0.6730281,-1.8453763,1.8039596
0,-652.0384,111.9032,20.991957,11.575076,0.0035537817,10.703951,-8.834028,13.032364,-14.523025,-6.9174023,-9.76479,-0.06387535,2.3095868,5.0071006,-4.413751,8.177963,-7.1078906,15.736003,1.3930048,4.8810983,5.093337,10.287046,1.6693847,8.612712,1.7985287,5.8244925,0.1623096,0.4592963,-5.560363,7.808495,0.32935768,0.50482917
1,-509.52258,15.11971,-1.606567,1.3150095,-4.6971154,3.8857517,-2.9584577,-2.759496,-1.7881322,-0.13782975,-2.794463,0.16850874,-2.0641937,0.06442174,-1.836791,-0.9263174,-2.3731637,-1.4421476,-0.7404795,-0.87364167,-1.1748172,-0.35967276,-0.55318433,0.37783986,-0.6632292,0.06884945,-0.111618064,0.19768947,-0.35585126,-0.95555186,-0.06666109,-0.39524132
1,-639.17914,36.19263,-16.515556,3.2773688,-2.5512884,3.8559008,0.036935523,-5.4889617,-0.18849172,-3.414952,-3.1047585,0.890246,-5.184939,-4.7041597,-3.0699208,-1.1794142,-0.44590503,-1.6507593,-0.9353032,-2.2000177,-2.629395,-1.3964185,-2.645418,-1.8767222,-2.0595002,-1.8555063,-0.24666493,-0.76687366,1.5642923,2.8695397,1.6879363,-0.16243494
0,-623.58105,15.619591,1.0152241,7.2576137,5.4829445,3.5204911,-5.821705,-7.0736003,-1.5857549,-1.5491728,-1.9291021,-5.010943,-3.2571096,-3.382186,-3.1106281,-0.247653,-2.04999,-2.224211,-0.84252393,-0.5686436,-1.3282555,0.69679594,-0.76379997,0.8057183,-0.3663186,1.7663864,0.35228923,0.81961375,-0.5215792,1.5901965,-0.2135254,0.33133444
0,-508.147,81.64332,6.017168,-4.617531,-1.2882681,6.0985403,-3.2696402,-1.7475305,0.10221639,-1.6238377,-1.9444476,2.6723366,-3.0008526,-0.3651527,0.26169232,3.2616725,-2.7551577,-0.94804263,-2.9733486,-2.3498569,-3.3872583,-0.20372346,-0.76218426,-2.0139444,0.8290029,4.0189233,1.4410099,2.9372537,-0.47134966,-1.6636608,-1.5754627,-3.0307257
0,-371.8449,77.07268,-17.908014,-17.4872,-23.44727,-15.73613,-13.785436,-8.772376,-23.739086,-7.9042273,-10.4348,-3.8061907,-2.0327308,2.5347345,1.5861138,-4.970205,-5.124504,-4.196548,-3.7319841,1.2384043,-2.3995793,-1.4044333,1.5156703,3.9476237,3.2300794,6.3616686,2.794308,3.4927554,0.06766186,1.596496,-2.2658114,1.8511009
1,-468.34567,31.391392,-9.421958,7.409836,-12.620932,-11.419347,-5.0991397,-7.0839057,-2.648304,-3.2595682,-2.1102045,0.9972747,-1.1364634,-2.3946655,-2.421978,-2.42504,-0.9638169,-0.8991614,-0.29097828,0.9557682,0.3247137,0.94935155,-0.520748,-1.5613816,-0.28904197,-2.065674,-1.7469288,-2.122476,-1.2675275,-0.19497956,-0.47755688,-0.21245615
0,-439.60037,47.79746,-6.5898952,7.2998424,-7.4495564,0.9777691,-6.358653,-2.7979574,-7.9115357,-2.4153287,-6.1245995,2.905318,-4.836804,-1.7592092,-2.388577,-1.961464,-3.717438,-3.6466036,-4.8376417,-0.41219237,-6.497884,-0.588602,-2.5357306,-2.6632497,0.42413926,-1.074901,-1.627344,-0.038206648,-1.3994075,0.29916283,-0.13226071,-0.8004297
0,-467.63562,51.006668,14.359723,5.8194666,3.5164428,5.214304,-0.7846059,-0.056966424,-1.0635954,1.5815592,-0.5985814,-0.8097213,-2.4465861,-3.7301135,-6.1740904,-2.4038565,-1.6091119,-3.4803157,-3.5935433,-3.4425642,-3.4413211,-1.6361939,-2.3750753,-0.87749535,-1.0472214,-1.0772482,-0.7842214,-1.5820673,-2.9136624,-2.8370953,-2.2305648,-2.209158
0,-813.59985,45.88053,-42.91206,13.535044,-16.494576,5.6677604,-6.2490993,3.8330698,-1.3823375,4.4306703,-2.2436757,3.4847612,-1.446359,3.9406054,-4.6561418,2.512745,-2.498183,0.6238229,-2.4235024,2.0124488,-4.3274307,3.7211788,-4.4698057,2.2565482,-3.2257717,0.56853217,-1.5740589,1.596497,-1.0589188,1.9792162,-1.4393146,3.3605452
0,-426.1397,40.07575,-12.940589,5.16574,-6.8159065,-1.5657005,-12.013141,-1.8319176,-6.5231576,-3.298944,-7.1774893,-2.121228,-5.0495033,-2.3856246,0.19212392,-4.346565,-3.2014647,-5.2141447,-0.99573565,1.8635943,-0.954087,-5.630385,-1.7093803,-0.5199645,-0.9086164,-0.2638225,0.3003298,3.1079674,-2.265028,0.41000536,-1.3273579,0.25308353
0,-395.75516,37.614635,-25.580551,3.2209942,-4.1938148,8.599161,-6.632109,2.6550186,-3.1891046,7.5247326,-6.4896693,4.0499406,0.8604694,-1.1349627,-13.60491,-7.4310403,-7.959484,-10.00788,-13.3650465,-0.7682086,-9.263562,4.383374,-6.279502,-3.6419845,-0.8750145,-3.0831583,-4.5772176,-2.63607,-4.508822,1.49908,-1.6974787,-0.027786216
0,-478.79916,14.109041,-9.911398,1.8551795,-7.4403915,-3.61091,-7.2491074,-0.70904285,-4.078214,2.520233,-4.6466446,0.12339339,-2.3199959,-0.24032523,-5.4667954,-0.8510286,-1.6686555,-0.6489105,-2.4824133,-0.07625011,-2.01493,0.07665751,-0.8401579,-0.13245147,-1.5348399,-0.2921921,-1.0451343,-0.06905589,-0.952021,-0.054602094,-0.5878565,0.21954523
0,-480.0403,22.04261,-10.67033,-1.9525721,2.0614257,7.1078534,-3.593989,-5.2027545,-0.13771392,-0.38213715,-2.627578,-0.6807488,-3.7853706,-0.74219793,-3.198231,-0.71542054,-3.889801,-1.0269831,-3.612945,-1.850374,-1.5449462,1.7466335,-1.0134009,0.5296817,0.7554429,-0.05328062,-0.44152424,-0.44285718,-1.3351346,0.6626507,-1.1733556,0.8824803
0,-448.6139,22.99765,-0.02927353,1.9663734,-2.0856204,2.6647902,-5.4504304,-0.30165562,-4.263383,1.9689552,-4.1986856,-0.68493694,-2.614216,-0.9136464,-3.8305793,-0.029878363,-2.9541254,-2.0975075,-1.3179066,-1.2088723,-2.3203797,0.68018615,-2.2408712,-0.04467946,-0.6623152,0.04225807,-1.0745955,0.23748952,-1.4918398,-0.16238491,-1.2913128,-1.0958607
0,-337.62015,50.73475,-12.30188,-10.2892885,13.689797,4.9320493,-11.987893,-7.297152,-10.351953,-3.9264946,-10.64484,-1.2709345,-12.9148245,4.1424212,-3.4987037,-2.608913,1.1808496,2.4864438,-6.6033363,1.3344222,-8.067917,2.0983148,-2.8523057,-0.72640735,-3.1218536,1.1478465,-2.7298024,1.9056265,-0.577335,0.3880297,-2.1815305,-1.7151939
0,-349.4666,32.57269,-11.582404,-5.8960476,-18.584139,-2.278784,-16.689587,-10.948358,-7.4042325,1.4200377,-15.923189,3.145857,-10.33455,6.1371126,-10.975844,6.797307,-10.871411,-0.40483445,-1.633654,-3.7187517,-2.765413,-2.036337,-0.38152674,-0.8040309,-0.6771465,0.50386435,-0.6921669,1.6028762,-0.8790708,1.4538032,-0.41779536,0.66710377
0,-461.58047,53.438267,-35.332916,-9.644043,0.52761513,-5.44955,-7.8177943,-16.23751,-5.9516077,1.6031274,-15.809876,-5.2264967,-0.86813915,0.44172478,-9.698614,0.06695313,-1.4989479,4.926727,-1.1108257,0.9637035,1.0333656,-1.8677627,-0.23844242,-1.0615593,-1.6002362,-2.4223218,-0.9574707,2.3858168,0.1477519,1.2958628,0.24202348,0.7788636
0,-599.7181,54.06409,-9.021258,20.216713,-5.5129514,11.47583,-8.983486,2.3252995,-7.365725,2.1680171,-6.3105187,-4.765768,-2.6176512,-2.704331,-6.886415,-4.1642413,-5.437889,-3.2348993,-3.243316,-3.0738673,-2.6606283,-1.9615408,-2.5951738,-2.1194715,-1.8440143,-0.5619908,-1.2077342,-1.5981545,-1.3368146,-1.1018447,-1.1697325,-1.983244
0,-500.4027,13.419115,-15.243202,-9.98933,-5.9221597,-2.8503332,-5.621573,-1.1887434,-3.3319068,1.7737411,-5.327166,0.27544147,-3.1090274,3.874626,-2.5199213,-2.634162,-1.5446694,1.7782154,-5.761815,2.4873388,-5.2719083,1.7682401,-1.8273174,-0.7948542,-1.7393949,1.505782,-2.4669049,0.7486396,-1.6450703,0.6849186,0.4889734,-0.6171374
0,-402.5107,55.818443,-8.324246,-15.55381,-14.842478,-7.204993,-22.37885,-16.119535,-9.52768,-4.985471,-3.885074,-0.66149896,-1.8592908,4.073422,4.415874,6.971047,3.1822174,-3.0405004,-0.7797398,-3.7738128,-6.3001227,-7.2462635,-7.510625,-0.76378375,0.03519321,-1.3776696,1.6813406,3.3249958,4.449228,2.5037873,-0.94838864,-0.723234
0,-528.6685,18.314188,-21.24108,1.7708234,-6.2101827,2.3456526,-9.676006,-9.04742,-3.0382044,-0.12926193,-3.8273783,1.2183253,-3.6200857,0.6239054,-3.85672,-1.1373577,-2.3523457,-0.9153938,-3.6283958,-0.60945207,-1.2290746,-1.441912,-0.4087781,-0.00018384059,1.1360593,0.43476376,-1.181638,1.072935,-1.6375843,-0.8656614,-1.1636226,0.807193
0,-331.27087,24.904547,-11.709153,-14.054756,-1.6520647,-0.52283436,-21.88953,-7.0419674,-14.955128,-1.1041958,-12.771581,2.3664825,-8.157985,2.518609,-7.963159,-1.6800544,-1.4010329,-2.3029544,0.53198624,0.9767861,-3.8425035,2.6012192,-2.3112125,0.7713748,1.149511,-0.12729092,-0.7514043,3.6834025,-1.7833868,1.1918142,-2.1505678,2.7273881
1,-429.7511,53.515724,6.615303,19.478054,-2.5444434,-2.2481906,-5.8404884,0.18113767,3.859383,3.436477,-0.47281617,1.4856037,1.2128552,1.1292044,0.46702203,0.14974594,-3.0468364,0.75688976,-2.0679286,-1.8051202,-1.7377343,-1.1752317,-2.9766138,0.36698943,-1.9636865,-0.23252812,-1.1908574,0.05340163,-1.4814184,-0.43534866,-2.0531948,-0.71805406
0,-386.49963,31.89754,-29.06778,-5.393282,-4.0172453,-4.889294,-15.059237,-3.8603408,-10.742335,-1.2082483,-10.57494,-2.291045,-6.4017286,-4.3578534,-3.1982749,-2.9519477,-4.5947437,1.891767,-2.547444,1.0395695,-2.047718,3.7382624,-0.20649053,1.5588506,-0.113028504,2.7179937,0.29229566,1.9772401,-0.47648865,2.522353,-0.8771436,2.1355374
0,-484.52515,29.578238,-6.4660044,6.829264,-10.489503,-3.1802692,-5.908056,-1.5010344,-6.684517,-5.3467007,-8.629949,-1.7761,-2.802968,-2.4064953,-3.2026467,-3.2031047,-2.6631463,-2.056222,-4.2788506,2.2172992,-0.8658052,-2.1925607,-0.59237057,-2.0052478,-0.87162954,2.817059,-1.0948426,0.14881442,-1.5079105,3.3879006,1.7715232,-1.0145923
1,-378.937,38.64335,-1.513876,20.815395,-1.5050012,0.8732068,3.4213953,-0.21699719,-0.7353229,-0.8591072,-5.144049,1.1031052,-4.2729263,-0.956093,-4.6059594,-0.44492564,-0.16920556,-2.079485,-1.4305978,0.8912644,-3.9212677,-0.43832254,-3.3816075,-1.394465,-3.1759825,-0.69628024,-3.7759697,-3.3173895,-1.6745105,-0.9233743,-0.40996078,-0.93085
0,-376.68948,33.266663,-24.204123,-0.17008603,-8.377438,-1.375354,-6.7915235,-8.400775,-9.138436,2.11233,-8.604828,-0.21054631,-7.84752,0.43556827,-2.5376797,-0.58957523,-1.4674627,-0.4052763,-1.2018929,0.2168217,-0.15960519,-1.1161686,0.5864007,-2.6663563,-0.4708712,-0.8570628,-2.9131722,0.5728844,-0.5216658,0.6335222,-0.71064365,-0.3645994
0,-460.02045,16.24544,3.5105827,4.3790035,-0.30958265,2.027097,-1.5126758,0.45831144,-2.4396303,1.7870255,-3.1515007,-2.4246,-1.3260949,1.0916739,-3.4796777,-0.96432054,-1.531648,-1.247237,-2.8456287,-1.1856884,-2.2112317,-0.59292305,-1.726587,-0.47643605,-0.5186616,0.33682522,-0.48097107,1.822982,-0.2806632,0.35208765,0.76447815,0.9136002
1,-375.1082,37.73251,4.303516,-13.470148,-2.2431583,-5.888039,-21.208271,-8.496669,-7.5263457,3.5803206,-7.0018487,0.2609069,-5.1236315,0.79052144,-6.7145486,-0.037717436,-9.62264,-1.4246076,-6.8410826,0.913062,-11.48701,-2.504166,-5.745906,-0.1552576,-5.080545,1.1017867,-1.412782,2.3366933,1.1427544,4.8471656,-2.3330393,2.9899518
0,-516.0968,45.03616,-22.264812,-11.502777,-9.492897,-10.985875,-11.018638,-4.6979103,-6.4814324,-0.077942796,-8.0851145,-3.7277498,-3.2323382,-4.8767185,-5.3277674,0.027581668,-8.080639,1.0195918,-5.6807065,2.016294,-2.6388183,1.7388989,-1.5617679,1.4278729,-1.1537256,2.6148958,-0.6475152,1.8357066,-0.19306514,1.403348,-1.5778334,0.44710535
0,-346.64276,44.30051,-7.839006,1.2520348,1.2379552,2.8929183,-14.0450735,-1.7883754,-9.959473,-5.399993,-13.372624,1.5686657,-17.21067,-2.0595036,-13.95064,-5.3412285,-9.621023,2.4510908,-7.9603467,-3.1290786,-5.606623,-1.9645594,-1.841687,-2.3362627,0.54240054,0.21591659,-3.0267904,3.6957693,2.8182366,6.375819,2.2451417,4.4539313
1,-381.8495,41.414665,-14.456477,5.1395383,-6.291596,-4.32205,-16.945023,7.4775825,-9.002602,-11.941566,-5.0132074,0.9123023,-15.343146,-10.886859,-16.896803,2.2908337,-8.74935,-1.4825015,-6.0074067,-1.2427413,-4.8951755,-3.1020546,-0.25884563,-4.344084,-2.899007,-1.8656946,0.551693,0.32456556,-2.6275234,-0.27770218,-0.18705738,2.093383
1,-379.4287,30.90278,-6.6728272,8.135099,5.8905363,10.578594,-3.9372535,0.2862649,-6.4009366,5.7913423,-10.646288,-2.1883621,-2.9517176,1.8177702,-2.4545429,-0.40258262,0.28903976,0.12095414,-5.023299,-0.6944123,-2.4198034,1.0148419,1.4628036,2.109226,-0.90689874,0.75103486,1.5953164,-0.41959223,-0.16915022,-0.5357282,-2.3560526,0.11747405
1,-483.01736,30.798101,-12.348948,5.8127146,-12.082698,-1.3549725,-13.719559,-4.667218,-2.8851786,1.655772,-7.420538,-1.0294986,-2.0601912,-2.2745829,-6.174103,-2.9260504,-0.40198493,-2.2916362,-0.27438444,-0.12073457,0.37457323,1.9408208,-0.6597022,0.6737203,-0.7132727,1.310002,-1.1384789,-0.9102026,0.08697924,-0.36981437,-0.24120975,-0.28858674
0,-366.07913,37.28493,-1.6264722,-1.8443246,-9.358156,1.9751098,-24.19443,-8.05414,-13.415585,-0.19545716,-7.813036,2.872118,-3.3969412,-1.5495389,-1.2846493,0.77738756,-0.6795314,-0.9525059,-8.77344,-0.6589836,-5.734527,-3.630782,-3.2854996,-2.1019228,-2.490064,-0.40639603,-1.9293532,1.5845196,0.8998797,1.9488937,1.6351098,2.9120202
0,-416.34036,41.824165,-29.305418,-8.25427,-8.151246,-1.4125342,-11.879822,-8.263486,-9.4172325,-0.1695411,-5.073599,-4.1216483,-4.381656,-3.5593638,-7.0939054,1.0828651,-5.790672,-5.595715,-2.8356235,3.4145157,-1.0595932,0.7529763,0.48369837,1.5825629,1.4353153,-0.30331573,-1.1470506,1.4744812,-0.49953076,1.5906645,-0.31089768,0.35707515
0,-1119.1174,2.2220283,0.38491544,1.0542622,0.24356662,0.9020044,0.27568808,0.7103532,0.23417091,0.7378216,-0.011696396,0.40660685,-0.04554928,0.30722806,0.013149327,0.39883652,0.028466167,0.37811792,-0.09864328,0.21324876,-0.082446486,0.29898772,-0.06553853,0.30835482,0.0743236,0.20751013,-0.037268583,0.28739265,0.10418234,0.30182204,-0.00772649,0.23887192
1,-484.96194,18.563416,-7.8585567,2.4104376,-6.609946,-2.2651813,-9.871129,-4.8618855,-2.1293612,-0.6857613,-2.7232955,-1.0043893,-1.8850418,1.1421025,-2.9036028,0.70374197,-0.66717136,-0.61258274,-1.028686,-1.4086715,0.71429956,-0.3448965,-0.5760208,2.2420225,-1.2357261,-0.36417344,0.15316065,0.20942691,1.2515126,-0.28959575,-0.6368325,0.9012272
0,-371.05127,76.13597,-21.6889,-10.006095,-20.638199,14.086378,-9.237981,-9.610838,-14.144451,4.8669176,-4.647279,-11.017347,-7.9582214,-7.599291,-20.976566,-5.968498,-14.745382,-2.1712813,-0.014734501,1.2646211,-2.2632341,-0.8598869,-2.586016,3.242963,0.22751069,3.7566736,-4.533392,0.5918586,-0.53444785,4.0512605,-3.1887007,0.16963047
0,-421.80707,37.235268,-8.269749,13.602602,-4.9226866,-13.147704,-6.6177216,-0.9132269,-12.44762,-0.03481327,-12.853465,-4.23632,-1.8907654,-5.0076423,-3.8993058,-1.2348288,-5.776081,-0.6993957,-3.7702873,-0.8023583,-1.2865169,2.8559015,-3.0278857,2.4960163,-0.85721415,-0.3546546,-3.22068,-0.6192917,-1.1781045,-0.23464884,-2.0233123,-2.4713328
0,-514.3741,18.274559,1.8463243,3.4222112,0.19255914,2.9106915,-3.55858,-0.108778775,-4.4745255,0.5091893,-4.711111,-1.2803857,-3.65306,-0.6387707,-3.910426,-0.9986529,-3.2644506,-1.2034965,-2.6427133,-0.37653625,-1.9050562,0.12315954,-0.45573196,1.872549,1.4764932,3.0353258,0.93266624,0.9262106,-0.6544842,0.045524675,0.65503985,0.77965415
0,-283.53943,71.59646,-16.589174,-3.3282912,-11.258503,-13.082742,-27.180662,-16.498363,-6.5990396,-1.0240048,-9.386595,2.6649039,-15.374748,4.5722136,-14.361119,-5.526889,-2.0479507,-5.508749,-1.9016926,3.6036108,-2.9092824,2.7885869,-0.76567656,1.6063907,-2.2156997,1.4492563,-2.0475597,0.639015,-0.7501834,3.340764,-0.58210856,3.892087
1,-182.47241,93.26074,-21.050423,8.681409,-24.791023,6.4347067,-13.624294,-20.520557,-10.817385,-5.670912,-20.571785,1.4245361,-8.738805,2.653601,-8.254141,-7.573451,-13.852303,0.5195489,-6.0928683,-6.793757,-6.6263175,-6.229185,-1.218952,4.1395717,-6.379062,1.222999,0.71503294,-2.3433838,-3.779883,1.0907583,-0.88680816,0.9849069
1,-474.06473,69.35541,12.890982,2.8760407,-14.635976,-6.870531,-1.0434567,-2.1791508,-3.0044928,0.77464473,-2.833124,-3.5779164,-4.897806,-2.97986,-10.4404745,-5.6608686,-9.659819,-5.392114,-9.069513,-4.5875025,-5.2548294,-3.1504054,-4.609507,-3.0980594,-2.4864447,-0.43639886,-1.1665362,1.6708134,-0.44066525,-0.8382954,-2.1603189,1.6525162
0,-443.8189,66.32645,-14.908998,5.5731025,-16.51575,-12.880624,-11.18888,-22.047464,-4.0147276,-7.3110504,-5.8687897,-3.1774704,-8.130844,3.9657335,-1.5892948,-6.0432377,-2.3372006,-7.5834427,-1.1836951,-0.6927432,-2.1256306,2.4188077,-0.5588302,3.1272287,3.3883407,-0.6071668,2.7813594,1.6583581,1.3513799,1.3939106,-0.20759133,2.077043
0,-356.27185,103.56217,0.21625893,15.915445,8.989753,3.7362108,-3.8480563,-2.5284278,0.35223526,-6.8750763,-6.709953,-3.7034333,-7.42837,0.8150857,-6.7639985,-5.8934083,-9.903807,-2.8421395,-8.831281,-0.77717113,-2.7917893,-0.5204476,-3.802191,0.25653446,-1.6043919,-1.8565603,-3.4790745,-2.221132,-4.0632443,-2.3616936,-2.480758,-0.6583882
0,-474.56296,42.916252,13.431841,15.465166,3.5046463,4.9875216,1.9786912,-3.1780202,-2.1342466,2.5802596,-7.3865986,-3.5347493,-0.7148132,0.93334156,-1.5133432,-2.4559727,-0.4172285,0.016935507,-1.3064501,-0.65955466,-3.1096566,-0.8134974,-3.4499402,-1.8883789,-3.124447,-2.5028431,-3.4959116,0.1528859,-2.951497,-0.64347225,-2.170384,-0.97274095
0,-478.37283,13.282832,-7.2374578,4.2380056,-0.4937062,1.897814,-4.824517,-1.0562882,-2.2428381,-0.67217886,-2.2343252,-0.9650863,-3.8007994,0.9538658,-4.3375735,-1.1093152,-4.856367,1.4067509,-1.9608628,-0.6699811,-2.1453948,0.47488457,-1.4906697,-0.60733694,-1.18234,-0.7803088,-1.926367,-0.5519436,-1.8479087,0.34044415,-1.5634168,0.059954673
0,-286.27344,94.60143,-32.02998,31.830853,-7.1036954,-0.27064168,-3.1037238,-6.403033,7.871587,-5.336811,-11.929586,-4.1455836,-7.225587,-8.540688,-11.234047,-0.5481111,-4.2923775,0.22059183,-1.6630611,-3.65296,-5.4619617,-4.4197445,-5.3644814,0.117823005,-7.370396,-4.287992,-3.5745196,-1.7845577,-5.2120023,-1.6381893,-2.8404105,-1.1293904
1,-495.94043,37.645287,7.0777473,16.302597,20.409441,14.655827,3.8737648,10.596733,3.8815644,4.067355,-1.9486651,0.13910758,-3.6238759,-1.5892369,-3.714323,-1.65826,-3.0019655,0.95034254,-3.4738238,-0.21405886,-2.700631,-1.001808,-4.0622716,-1.4972634,-3.3573956,-1.9687064,-2.529062,-2.5326183,-3.1560442,-1.0742172,-2.8911934,-0.43912402
0,-416.42123,17.853817,1.5519904,4.4419765,-7.8176737,-5.9650292,-14.568475,-4.8875666,-2.0794346,3.3058667,-8.058792,2.5897157,-4.0409937,-0.6716005,-4.4033933,1.196529,-5.249004,-1.4987638,-3.4801881,-0.82895404,-3.2505028,0.25300354,-3.2858813,-0.27384308,-0.5121525,0.23698892,0.39768034,0.42011786,-0.36571732,-0.17635292,0.3557035,0.9985646
1,-478.916,96.36119,-7.2860947,29.682446,11.455414,-9.771833,-16.216713,-5.6448736,-16.681984,-0.24143507,-17.386526,-8.357496,-11.309091,-1.3926494,-5.7789106,-5.2828097,-2.0970979,-4.787905,-7.534992,1.0018672,-0.6651345,-0.2517287,0.988437,-3.4780638,-4.5186443,-1.8230876,-4.913937,-1.6654047,-1.1965607,-4.284915,-2.6130822,-1.4577732
1,-468.65683,32.17195,4.2766666,8.984241,2.3078084,10.110493,-10.514063,-4.815537,-4.5620484,-0.68021315,-3.6629207,-1.4820173,-7.899436,4.851602,-5.2269454,0.6002457,-5.9486413,-2.5240853,-0.8203089,-4.685247,-5.716516,-1.9157016,-5.044,0.3713935,-2.4611502,-1.6689657,-2.2842672,1.0715266,-2.6055171,1.0215396,-2.498478,1.9117433
0,-492.00342,28.038263,4.002296,7.688531,-1.6970447,-1.7745286,-3.7637606,-7.3828807,-10.238218,-4.063908,-4.1819825,-3.3764136,-3.751507,-1.4765993,-4.832649,-0.3728238,-4.7048306,-2.0936215,-4.7991495,-2.1089213,-2.9380705,1.2190075,0.1604466,2.6318505,2.9501605,3.259164,0.9893411,0.49609843,-1.5181465,0.4672895,-2.0447438,-1.1324723
1,-473.71356,23.298851,-17.164734,2.1550138,-4.6049185,0.6203564,-12.056141,-0.90329623,-5.7257156,-1.554098,-4.4580703,-2.0282915,-0.5550966,-2.975875,-4.7779937,1.3946848,-2.0133417,-2.0519671,1.8011146,0.9166976,-2.4447296,1.8598113,0.16790333,0.12621732,-1.7381657,-1.4005858,-0.16202307,0.3624772,-1.3571422,0.3937733,-1.6033071,0.099690996
0,-459.3773,62.499172,1.7291209,11.348413,1.0346802,2.8663466,3.9032826,12.162809,5.2523646,8.186709,-1.5827787,2.25517,1.1575022,-1.8817158,-6.9065065,2.0149071,2.4349365,-0.46113122,-0.6476491,-0.5257307,-4.3160486,-0.40218168,-3.5465949,-0.31527206,-0.5972825,-0.49790293,-1.4181896,-0.8843369,0.6978952,-1.1900576,0.19529673,0.24111207
0,-463.58862,17.755384,-19.323668,6.893947,-8.409111,-3.9378645,-17.130632,-6.091756,-7.8408394,-4.2749386,-8.4016285,-0.8145577,-3.972753,-0.41092214,-3.75075,-0.24837676,-3.5126603,-1.2206107,-4.0537505,1.5865563,-3.1940658,0.16985767,-2.1048367,2.4492025,-1.1480427,-0.13758427,-0.17053275,1.2706505,1.3344622,1.1206216,0.11417549,1.223915
0,-565.6863,13.678098,3.2472515,7.608722,-1.3541151,0.17591156,-1.4973036,0.6348332,-2.8343594,-2.225756,-3.0847352,-1.8243668,-4.849878,-3.595226,-3.1062934,-4.5628057,-3.2717385,-1.6937478,-2.9432957,-3.800694,-2.0858362,-1.1763242,-1.725897,-0.4927958,-1.8845547,-0.030206967,-1.2102383,0.09376855,-0.6343308,0.48227167,0.43346947,1.7135819
1,-477.40717,45.97826,15.065119,2.385082,-0.88164586,7.687263,-15.534235,-4.922008,-7.5316978,-2.212327,-8.08798,-0.98320216,-7.638285,-0.9424697,-2.0674586,-1.181856,-4.0636687,-0.62638867,-5.7499595,0.47679627,-8.30648,0.72604626,-5.0686293,-3.109037,-2.6540546,-3.2901745,-3.3369353,-2.8977158,-3.7268097,-1.0615143,-3.0653114,-0.81435245
0,-440.98764,59.013863,1.0221527,13.412355,-1.1704502,5.0288243,-3.3582141,0.009105362,-2.163879,1.1827192,-3.719067,-0.071349554,-1.8848699,1.5509347,-2.0859053,-1.4694142,-3.539557,-3.1274323,-3.9495323,-1.2063664,-3.9977696,-2.537205,-2.8182085,-3.3713748,-2.054944,-1.6725231,-2.4907365,-1.2066544,-1.4156038,-0.40901715,-2.3636804,-0.42134064
1,-445.5277,42.616486,-4.748817,6.248512,-7.0852804,-13.268776,-9.676471,-2.3286502,-1.2514619,-2.7920094,-9.073933,1.8330069,-5.2618513,-6.468895,-3.3061962,-2.101029,-4.2543864,-1.0507027,-1.527306,-0.52417654,-1.0301256,-0.8920282,-1.783377,2.6365798,-1.5546919,2.528614,-1.939133,2.7846005,-1.5354162,0.89869803,-0.5139336,-0.42946553
1,-357.34256,26.682993,-23.52618,11.87871,-2.3464437,-3.7720513,-16.142866,-5.2680907,-2.9015498,-4.442424,-8.601973,3.6600132,-4.009979,3.0746005,-9.7628,-1.0659935,-9.660359,4.08469,-6.4794903,-3.4560509,-3.5054429,-0.22426014,-7.1002474,-0.12846579,-5.8075643,-1.2440783,-4.5193,0.014285678,-2.179145,0.97423273,-1.348759,-0.27237156
1,-422.85132,51.591507,12.739866,4.805084,-6.240213,-0.61417264,-11.178491,-7.9467096,-7.01186,-4.785304,-12.443151,-5.4613523,-5.4059973,-4.705976,-8.814113,-7.468244,-4.599457,-3.1314068,-1.242834,0.31785867,1.7744209,1.5901152,0.967782,1.9065628,-0.050918456,0.49728504,-0.055669636,-0.65164447,-0.58498544,-2.0691876,0.8773987,-0.090964176
0,-385.56458,25.792404,-12.212786,-4.8862524,-14.892811,9.746324,-0.2636979,1.0962309,-3.700708,0.16607471,-10.620995,-2.9378426,-2.9200609,-2.2237513,0.1708821,-1.9762481,-6.220252,1.8795469,-3.280604,-1.367246,0.036364768,-1.1633897,-1.8586693,0.9358397,-0.835191,-0.8942323,0.71529204,-0.27701974,-1.9381039,0.93821853,-2.3992302,0.81429076
0,-354.6344,43.619038,-21.534615,-28.571592,-23.25106,26.749107,-18.122972,-5.1688337,-16.13137,-5.7337093,-7.640855,-5.88214,-5.712154,-1.2372167,-5.0691466,4.041708,-1.7928722,-0.37616575,0.6073142,-1.6208338,-3.5266843,1.1578466,-4.148231,0.7832904,-2.5834908,0.7483852,-1.8633423,1.7486362,-0.77479315,3.550865,2.589477,2.7498322
